,Organisation,Scan Date,Scan Point Name,Scan Reference,Supplier Name,Product,Expiration Date,Quantity
1053,Notuv - Denk Pharma,2022-03-06 21:59:08,DMO_1001000,1816,Red Cross,Metformin,2023-07-08 08:00:00,50
1054,Notuv - Denk Pharma,2022-03-07 01:24:43,DMO_1001000,4735,Red Cross,Metformin,2022-06-11 08:00:00,1
1055,Notuv - Denk Pharma,2022-03-07 02:09:59,DMO_1001000,4160,WHO,Metformin,2022-07-01 08:00:00,93
1056,Notuv - Denk Pharma,2022-03-07 02:13:23,DMO_1001000,2911,WHO,Metformin,2023-06-24 08:00:00,43
1057,Notuv - Denk Pharma,2022-03-07 14:39:53,DMO_1001000,4647,WHO,Metformin,2021-11-17 08:00:00,14
1058,Notuv - Denk Pharma,2022-03-07 22:56:13,DMO_1001000,2319,WHO,Metformin,2023-05-28 08:00:00,1
1059,Notuv - Denk Pharma,2022-03-08 02:38:21,DMO_1001000,4054,Bill Gates Foundation,Metformin,2022-06-09 08:00:00,31
1060,Notuv - Denk Pharma,2022-03-08 07:17:31,DMO_1001000,3661,Red Cross,Metformin,2023-05-28 08:00:00,1
1061,Notuv - Denk Pharma,2022-03-08 07:45:43,DMO_1001000,4652,WHO,Metformin,2023-04-12 08:00:00,101
1062,Notuv - Denk Pharma,2022-03-08 08:43:22,DMO_1001000,3036,WHO,Metformin,2022-09-18 08:00:00,107
1063,Notuv - Denk Pharma,2022-03-08 11:42:30,DMO_1001000,2931,Bill Gates Foundation,Metformin,2023-03-04 08:00:00,1
1064,Notuv - Denk Pharma,2022-03-08 17:33:10,DMO_1001000,1635,WHO,Metformin,2022-07-25 08:00:00,1
1065,Notuv - Denk Pharma,2022-03-09 03:54:07,DMO_1001000,2944,WHO,Metformin,2023-05-01 08:00:00,19
1066,Notuv - Denk Pharma,2022-03-09 15:05:04,DMO_1001000,4319,Red Cross,Metformin,2022-10-17 08:00:00,30
1067,Notuv - Denk Pharma,2022-03-09 17:05:26,DMO_1001000,4230,Red Cross,Metformin,2023-05-02 08:00:00,37
1068,Notuv - Denk Pharma,2022-03-10 05:20:33,DMO_1001000,2521,Red Cross,Metformin,2021-12-31 08:00:00,73
1069,Notuv - Denk Pharma,2022-03-10 16:50:06,DMO_1001000,3239,Bill Gates Foundation,Metformin,2021-11-23 08:00:00,89
1070,Notuv - Denk Pharma,2022-03-11 04:40:28,DMO_1001000,1670,Bill Gates Foundation,Metformin,2022-03-22 08:00:00,47
1071,Notuv - Denk Pharma,2022-03-11 11:16:25,DMO_1001000,2543,Bill Gates Foundation,Metformin,2023-07-06 08:00:00,44
1072,Notuv - Denk Pharma,2022-03-11 16:15:32,DMO_1001000,1009,WHO,Metformin,2023-01-02 08:00:00,43
1073,Notuv - Denk Pharma,2022-03-12 05:15:18,DMO_1001000,2495,Red Cross,Metformin,2022-07-26 08:00:00,58
1074,Notuv - Denk Pharma,2022-03-12 08:15:35,DMO_1001000,3671,Bill Gates Foundation,Metformin,2022-02-16 08:00:00,98
1075,Notuv - Denk Pharma,2022-03-12 13:06:59,DMO_1001000,1797,Red Cross,Metformin,2023-04-08 08:00:00,27
1076,Notuv - Denk Pharma,2022-03-13 05:08:49,DMO_1001000,4241,Bill Gates Foundation,Metformin,2022-10-05 08:00:00,86
1077,Notuv - Denk Pharma,2022-03-13 09:37:42,DMO_1001000,4342,WHO,Metformin,2022-08-17 08:00:00,9
1078,Notuv - Denk Pharma,2022-03-13 10:32:25,DMO_1001000,4979,Bill Gates Foundation,Metformin,2022-07-26 08:00:00,1
1079,Notuv - Denk Pharma,2022-03-14 05:28:19,DMO_1001000,4054,Bill Gates Foundation,Metformin,2023-02-03 08:00:00,59
1080,Notuv - Denk Pharma,2022-03-14 07:58:00,DMO_1001000,2504,WHO,Metformin,2021-11-15 08:00:00,1
1081,Notuv - Denk Pharma,2022-03-14 14:09:47,DMO_1001000,3016,WHO,Metformin,2021-12-28 08:00:00,1
1082,Notuv - Denk Pharma,2022-03-14 22:26:26,DMO_1001000,1771,WHO,Metformin,2023-04-08 08:00:00,73
1083,Notuv - Denk Pharma,2022-03-15 10:11:58,DMO_1001000,2082,Red Cross,Metformin,2022-05-06 08:00:00,23
1084,Notuv - Denk Pharma,2022-03-15 23:26:52,DMO_1001000,1502,Bill Gates Foundation,Metformin,2023-05-27 08:00:00,1
1085,Notuv - Denk Pharma,2022-03-16 01:22:10,DMO_1001000,1653,WHO,Metformin,2023-05-18 08:00:00,1
1086,Notuv - Denk Pharma,2022-03-16 04:47:22,DMO_1001000,4491,WHO,Metformin,2021-11-20 08:00:00,124
1087,Notuv - Denk Pharma,2022-03-16 12:41:47,DMO_1001000,3444,WHO,Metformin,2022-04-28 08:00:00,188
1088,Notuv - Denk Pharma,2022-03-16 20:30:21,DMO_1001000,4786,Red Cross,Metformin,2022-07-01 08:00:00,14
1089,Notuv - Denk Pharma,2022-03-17 01:18:31,DMO_1001000,4352,Red Cross,Metformin,2022-08-25 08:00:00,1
1090,Notuv - Denk Pharma,2022-03-17 01:43:17,DMO_1001000,1848,Red Cross,Metformin,2022-08-14 08:00:00,48
1091,Notuv - Denk Pharma,2022-03-17 03:22:09,DMO_1001000,2031,WHO,Metformin,2022-12-09 08:00:00,6
1092,Notuv - Denk Pharma,2022-03-17 07:25:33,DMO_1001000,2801,Bill Gates Foundation,Metformin,2022-04-11 08:00:00,101
1093,Notuv - Denk Pharma,2022-03-17 15:06:31,DMO_1001000,1628,Red Cross,Metformin,2022-09-18 08:00:00,65
1094,Notuv - Denk Pharma,2022-03-18 08:41:51,DMO_1001000,2691,WHO,Metformin,2023-01-05 08:00:00,107
1095,Notuv - Denk Pharma,2022-03-18 23:08:29,DMO_1001000,2500,Bill Gates Foundation,Metformin,2022-04-13 08:00:00,98
1096,Notuv - Denk Pharma,2022-03-19 00:57:48,DMO_1001000,2469,WHO,Metformin,2023-04-16 08:00:00,86
1097,Notuv - Denk Pharma,2022-03-19 07:15:38,DMO_1001000,2942,WHO,Metformin,2022-05-03 08:00:00,54
1098,Notuv - Denk Pharma,2022-03-19 13:40:22,DMO_1001000,2021,WHO,Metformin,2023-03-22 08:00:00,5
1099,Notuv - Denk Pharma,2022-03-19 17:32:00,DMO_1001000,3840,Bill Gates Foundation,Metformin,2022-04-10 08:00:00,84
1100,Notuv - Denk Pharma,2022-03-19 21:05:40,DMO_1001000,3171,WHO,Metformin,2022-06-15 08:00:00,80
1101,Notuv - Denk Pharma,2022-03-20 00:51:19,DMO_1001000,4274,Bill Gates Foundation,Metformin,2022-09-22 08:00:00,92
1102,Notuv - Denk Pharma,2022-03-20 03:02:49,DMO_1001000,4849,Red Cross,Metformin,2022-02-05 08:00:00,49
1103,Notuv - Denk Pharma,2022-03-20 07:57:53,DMO_1001000,1279,Bill Gates Foundation,Metformin,2022-12-12 08:00:00,77
1104,Notuv - Denk Pharma,2022-03-20 09:35:56,DMO_1001000,2782,Bill Gates Foundation,Metformin,2022-08-28 08:00:00,186
1105,Notuv - Denk Pharma,2022-03-20 11:11:28,DMO_1001000,1520,Bill Gates Foundation,Metformin,2023-04-09 08:00:00,30
1106,Notuv - Denk Pharma,2022-03-20 15:58:08,DMO_1001000,3743,WHO,Metformin,2022-11-01 08:00:00,118
1107,Notuv - Denk Pharma,2022-03-20 16:20:14,DMO_1001000,2685,Red Cross,Metformin,2022-07-19 08:00:00,1
1108,Notuv - Denk Pharma,2022-03-20 18:09:17,DMO_1001000,4609,Bill Gates Foundation,Metformin,2023-02-21 08:00:00,54
1109,Notuv - Denk Pharma,2022-03-21 02:40:11,DMO_1001000,2527,WHO,Metformin,2022-02-17 08:00:00,155
1110,Notuv - Denk Pharma,2022-03-21 04:10:00,DMO_1001000,4739,Red Cross,Metformin,2023-05-24 08:00:00,60
1111,Notuv - Denk Pharma,2022-03-21 12:06:30,DMO_1001000,4714,Bill Gates Foundation,Metformin,2023-07-25 08:00:00,22
1112,Notuv - Denk Pharma,2022-03-21 20:28:39,DMO_1001000,1741,Bill Gates Foundation,Metformin,2023-05-20 08:00:00,51
1113,Notuv - Denk Pharma,2022-03-21 23:34:21,DMO_1001000,4864,WHO,Metformin,2021-11-20 08:00:00,104
1114,Notuv - Denk Pharma,2022-03-22 13:46:25,DMO_1001000,2896,Red Cross,Metformin,2023-06-18 08:00:00,23
1115,Notuv - Denk Pharma,2022-03-22 15:23:06,DMO_1001000,2021,Red Cross,Metformin,2023-06-19 08:00:00,167
1116,Notuv - Denk Pharma,2022-03-22 21:47:34,DMO_1001000,4050,Bill Gates Foundation,Metformin,2023-03-15 08:00:00,50
1117,Notuv - Denk Pharma,2022-03-23 11:14:56,DMO_1001000,3861,Bill Gates Foundation,Metformin,2022-10-02 08:00:00,1
1118,Notuv - Denk Pharma,2022-03-23 11:47:49,DMO_1001000,2730,Red Cross,Metformin,2023-06-24 08:00:00,62
1119,Notuv - Denk Pharma,2022-03-24 05:24:29,DMO_1001000,2525,WHO,Metformin,2022-08-25 08:00:00,61
1120,Notuv - Denk Pharma,2022-03-24 10:16:30,DMO_1001000,2613,Red Cross,Metformin,2023-04-28 08:00:00,124
1121,Notuv - Denk Pharma,2022-03-24 12:32:11,DMO_1001000,2377,Red Cross,Metformin,2023-03-27 08:00:00,92
1122,Notuv - Denk Pharma,2022-03-24 13:37:18,DMO_1001000,2579,Red Cross,Metformin,2022-02-04 08:00:00,1
1123,Notuv - Denk Pharma,2022-03-24 17:48:02,DMO_1001000,3059,Red Cross,Metformin,2021-12-27 08:00:00,103
1124,Notuv - Denk Pharma,2022-03-24 20:20:22,DMO_1001000,1975,Bill Gates Foundation,Metformin,2021-12-03 08:00:00,102
1125,Notuv - Denk Pharma,2022-03-24 23:56:35,DMO_1001000,2577,WHO,Metformin,2022-12-18 08:00:00,108
1126,Notuv - Denk Pharma,2022-03-25 16:22:44,DMO_1001000,2607,WHO,Metformin,2023-05-15 08:00:00,1
1127,Notuv - Denk Pharma,2022-03-25 19:21:40,DMO_1001000,1404,Red Cross,Metformin,2022-09-08 08:00:00,144
1128,Notuv - Denk Pharma,2022-03-26 10:02:16,DMO_1001000,3456,WHO,Metformin,2022-06-07 08:00:00,1
1129,Notuv - Denk Pharma,2022-03-26 12:03:00,DMO_1001000,1670,Bill Gates Foundation,Metformin,2022-03-30 08:00:00,40
1130,Notuv - Denk Pharma,2022-03-26 21:12:33,DMO_1001000,1667,Bill Gates Foundation,Metformin,2022-07-24 08:00:00,75
1131,Notuv - Denk Pharma,2022-03-26 21:24:08,DMO_1001000,3846,WHO,Metformin,2022-10-23 08:00:00,1
1132,Notuv - Denk Pharma,2022-03-27 02:08:28,DMO_1001000,3777,Red Cross,Metformin,2023-01-20 08:00:00,173
1133,Notuv - Denk Pharma,2022-03-27 06:20:37,DMO_1001000,3081,Bill Gates Foundation,Metformin,2023-05-17 08:00:00,82
1134,Notuv - Denk Pharma,2022-03-27 19:24:12,DMO_1001000,1624,WHO,Metformin,2022-09-03 08:00:00,149
1135,Notuv - Denk Pharma,2022-03-28 02:17:51,DMO_1001000,2802,Red Cross,Metformin,2022-07-28 08:00:00,41
1136,Notuv - Denk Pharma,2022-03-28 02:29:48,DMO_1001000,4461,Red Cross,Metformin,2022-05-29 08:00:00,1
1137,Notuv - Denk Pharma,2022-03-28 04:03:29,DMO_1001000,3845,Bill Gates Foundation,Metformin,2021-12-01 08:00:00,19
1138,Notuv - Denk Pharma,2022-03-28 09:36:46,DMO_1001000,3589,Red Cross,Metformin,2022-07-09 08:00:00,85
1139,Notuv - Denk Pharma,2022-03-28 14:02:30,DMO_1001000,1577,Bill Gates Foundation,Metformin,2022-01-17 08:00:00,113
1140,Notuv - Denk Pharma,2022-03-28 17:41:42,DMO_1001000,4083,Red Cross,Metformin,2022-07-03 08:00:00,105
1141,Notuv - Denk Pharma,2022-03-28 20:54:36,DMO_1001000,3057,WHO,Metformin,2023-01-16 08:00:00,15
1142,Notuv - Denk Pharma,2022-03-29 03:12:35,DMO_1001000,2890,Red Cross,Metformin,2022-11-01 08:00:00,82
1143,Notuv - Denk Pharma,2022-03-29 08:34:05,DMO_1001000,1664,Red Cross,Metformin,2022-02-18 08:00:00,1
1144,Notuv - Denk Pharma,2022-03-29 12:05:57,DMO_1001000,3602,WHO,Metformin,2023-07-21 08:00:00,154
1145,Notuv - Denk Pharma,2022-03-29 15:32:11,DMO_1001000,4703,Red Cross,Metformin,2022-07-11 08:00:00,1
1146,Notuv - Denk Pharma,2022-03-29 18:02:37,DMO_1001000,3016,Bill Gates Foundation,Metformin,2021-12-31 08:00:00,87
1147,Notuv - Denk Pharma,2022-03-30 01:18:47,DMO_1001000,3456,Bill Gates Foundation,Metformin,2021-12-02 08:00:00,190
1148,Notuv - Denk Pharma,2022-03-30 02:30:41,DMO_1001000,4856,WHO,Metformin,2022-02-09 08:00:00,12
1149,Notuv - Denk Pharma,2022-03-30 04:22:22,DMO_1001000,2006,Bill Gates Foundation,Metformin,2022-03-21 08:00:00,1
1150,Notuv - Denk Pharma,2022-03-31 10:56:13,DMO_1001000,3206,WHO,Metformin,2021-12-18 08:00:00,1
1151,Notuv - Denk Pharma,2022-03-31 14:51:52,DMO_1001000,4521,Red Cross,Metformin,2023-06-30 08:00:00,1
1152,Notuv - Denk Pharma,2022-03-31 20:12:46,DMO_1001000,2446,WHO,Metformin,2022-07-01 08:00:00,118
1153,Notuv - Denk Pharma,2022-04-01 16:17:26,DMO_1001000,2332,Red Cross,Metformin,2022-11-15 08:00:00,156
1154,Notuv - Denk Pharma,2022-04-01 16:28:33,DMO_1001000,1838,Red Cross,Metformin,2022-02-02 08:00:00,214
1155,Notuv - Denk Pharma,2022-04-01 20:51:08,DMO_1001000,2705,Bill Gates Foundation,Metformin,2022-01-23 08:00:00,124
1156,Notuv - Denk Pharma,2022-04-01 21:42:04,DMO_1001000,2766,Bill Gates Foundation,Metformin,2023-04-12 08:00:00,100
1157,Notuv - Denk Pharma,2022-04-02 11:56:24,DMO_1001000,4082,Red Cross,Metformin,2022-08-16 08:00:00,1
1158,Notuv - Denk Pharma,2022-04-02 14:16:17,DMO_1001000,3574,Bill Gates Foundation,Metformin,2023-05-08 08:00:00,1
1159,Notuv - Denk Pharma,2022-04-02 18:31:08,DMO_1001000,3788,Bill Gates Foundation,Metformin,2023-05-12 08:00:00,93
1160,Notuv - Denk Pharma,2022-04-02 22:20:20,DMO_1001000,3573,Red Cross,Metformin,2022-01-08 08:00:00,144
1161,Notuv - Denk Pharma,2022-04-02 22:41:39,DMO_1001000,4382,Red Cross,Metformin,2021-11-24 08:00:00,34
1162,Notuv - Denk Pharma,2022-04-02 23:28:11,DMO_1001000,4564,Bill Gates Foundation,Metformin,2022-06-28 08:00:00,19
1163,Notuv - Denk Pharma,2022-04-03 00:16:36,DMO_1001000,2517,Red Cross,Metformin,2022-08-16 08:00:00,55
1164,Notuv - Denk Pharma,2022-04-03 02:42:10,DMO_1001000,3593,Red Cross,Metformin,2023-05-14 08:00:00,123
1165,Notuv - Denk Pharma,2022-04-03 10:42:21,DMO_1001000,4666,WHO,Metformin,2022-03-19 08:00:00,109
1166,Notuv - Denk Pharma,2022-04-03 14:54:08,DMO_1001000,3693,WHO,Metformin,2021-12-30 08:00:00,40
1167,Notuv - Denk Pharma,2022-04-03 20:49:30,DMO_1001000,4157,Bill Gates Foundation,Metformin,2023-04-19 08:00:00,1
1168,Notuv - Denk Pharma,2022-04-03 23:14:30,DMO_1001000,2179,Bill Gates Foundation,Metformin,2023-03-05 08:00:00,58
1169,Notuv - Denk Pharma,2022-04-04 09:16:25,DMO_1001000,3531,Red Cross,Metformin,2023-03-10 08:00:00,68
1170,Notuv - Denk Pharma,2022-04-04 20:01:49,DMO_1001000,1738,Bill Gates Foundation,Metformin,2022-11-07 08:00:00,133
1171,Notuv - Denk Pharma,2022-04-04 21:44:28,DMO_1001000,3627,WHO,Metformin,2023-02-23 08:00:00,66
1172,Notuv - Denk Pharma,2022-04-05 03:50:56,DMO_1001000,3145,Bill Gates Foundation,Metformin,2022-09-05 08:00:00,18
1173,Notuv - Denk Pharma,2022-04-05 07:25:40,DMO_1001000,1111,Bill Gates Foundation,Metformin,2022-03-29 08:00:00,19
1174,Notuv - Denk Pharma,2022-04-05 12:24:23,DMO_1001000,2422,Bill Gates Foundation,Metformin,2022-09-20 08:00:00,1
1175,Notuv - Denk Pharma,2022-04-05 13:24:11,DMO_1001000,3204,Red Cross,Metformin,2023-01-25 08:00:00,1
1176,Notuv - Denk Pharma,2022-04-06 04:52:42,DMO_1001000,1912,Red Cross,Metformin,2022-09-17 08:00:00,59
1177,Notuv - Denk Pharma,2022-04-06 18:16:01,DMO_1001000,4109,WHO,Metformin,2023-01-14 08:00:00,15
1178,Notuv - Denk Pharma,2022-04-06 19:02:12,DMO_1001000,4360,Bill Gates Foundation,Metformin,2022-05-22 08:00:00,3
1179,Notuv - Denk Pharma,2022-04-06 19:07:10,DMO_1001000,3528,WHO,Metformin,2022-02-21 08:00:00,132
1180,Notuv - Denk Pharma,2022-04-07 01:04:18,DMO_1001000,3337,Red Cross,Metformin,2023-04-21 08:00:00,29
1181,Notuv - Denk Pharma,2022-04-07 02:09:33,DMO_1001000,1145,WHO,Metformin,2022-11-04 08:00:00,1
1182,Notuv - Denk Pharma,2022-04-07 17:32:44,DMO_1001000,4847,Bill Gates Foundation,Metformin,2022-10-14 08:00:00,156
1183,Notuv - Denk Pharma,2022-04-07 19:37:19,DMO_1001000,2792,Bill Gates Foundation,Metformin,2023-07-11 08:00:00,60
1184,Notuv - Denk Pharma,2022-04-08 00:53:17,DMO_1001000,2857,Red Cross,Metformin,2023-05-26 08:00:00,181
1185,Notuv - Denk Pharma,2022-04-08 11:37:06,DMO_1001000,2594,Bill Gates Foundation,Metformin,2022-09-05 08:00:00,13
1186,Notuv - Denk Pharma,2022-04-08 19:13:21,DMO_1001000,4719,Red Cross,Metformin,2023-04-10 08:00:00,91
1187,Notuv - Denk Pharma,2022-04-09 21:01:32,DMO_1001000,4199,Bill Gates Foundation,Metformin,2023-05-17 08:00:00,71
1188,Notuv - Denk Pharma,2022-04-10 05:08:58,DMO_1001000,3134,Bill Gates Foundation,Metformin,2023-07-17 08:00:00,11
1189,Notuv - Denk Pharma,2022-04-10 05:40:00,DMO_1001000,1614,Red Cross,Metformin,2023-03-24 08:00:00,76
1190,Notuv - Denk Pharma,2022-04-10 09:05:47,DMO_1001000,3758,WHO,Metformin,2022-05-04 08:00:00,1
1191,Notuv - Denk Pharma,2022-04-10 13:54:35,DMO_1001000,3241,Red Cross,Metformin,2022-05-31 08:00:00,109
1192,Notuv - Denk Pharma,2022-04-10 20:28:44,DMO_1001000,3005,WHO,Metformin,2023-03-12 08:00:00,31
1193,Notuv - Denk Pharma,2022-04-10 20:49:02,DMO_1001000,2939,WHO,Metformin,2023-05-14 08:00:00,14
1194,Notuv - Denk Pharma,2022-04-11 05:13:35,DMO_1001000,2000,Red Cross,Metformin,2022-03-15 08:00:00,15
1195,Notuv - Denk Pharma,2022-04-11 07:43:57,DMO_1001000,3040,WHO,Metformin,2022-07-29 08:00:00,23
1196,Notuv - Denk Pharma,2022-04-11 08:15:38,DMO_1001000,3258,WHO,Metformin,2022-10-30 08:00:00,1
1197,Notuv - Denk Pharma,2022-04-12 07:05:13,DMO_1001000,3274,WHO,Metformin,2023-03-27 08:00:00,155
1198,Notuv - Denk Pharma,2022-04-12 12:33:50,DMO_1001000,2607,WHO,Metformin,2023-05-09 08:00:00,1
1199,Notuv - Denk Pharma,2022-04-12 19:48:11,DMO_1001000,4436,Red Cross,Metformin,2022-07-18 08:00:00,44
1200,Notuv - Denk Pharma,2022-04-12 22:10:32,DMO_1001000,1462,WHO,Metformin,2022-01-05 08:00:00,26
1201,Notuv - Denk Pharma,2022-04-13 05:05:34,DMO_1001000,3697,Red Cross,Metformin,2022-11-08 08:00:00,37
1202,Notuv - Denk Pharma,2022-04-13 09:25:16,DMO_1001000,3361,Red Cross,Metformin,2022-02-16 08:00:00,5
1203,Notuv - Denk Pharma,2022-04-13 16:28:56,DMO_1001000,3669,WHO,Metformin,2022-11-13 08:00:00,97
1204,Notuv - Denk Pharma,2022-04-13 22:27:39,DMO_1001000,3586,WHO,Metformin,2023-03-22 08:00:00,87
1205,Notuv - Denk Pharma,2022-04-14 00:07:27,DMO_1001000,4307,Red Cross,Metformin,2022-09-15 08:00:00,1
1206,Notuv - Denk Pharma,2022-04-14 09:11:06,DMO_1001000,1224,Bill Gates Foundation,Metformin,2022-05-28 08:00:00,1
1207,Notuv - Denk Pharma,2022-04-14 22:05:05,DMO_1001000,3280,Bill Gates Foundation,Metformin,2022-01-19 08:00:00,15
1208,Notuv - Denk Pharma,2022-04-15 00:43:30,DMO_1001000,4753,Bill Gates Foundation,Metformin,2023-04-22 08:00:00,118
1209,Notuv - Denk Pharma,2022-04-15 03:23:50,DMO_1001000,4774,Red Cross,Metformin,2022-01-01 08:00:00,88
1210,Notuv - Denk Pharma,2022-04-15 04:16:00,DMO_1001000,2365,WHO,Metformin,2023-07-25 08:00:00,1
1211,Notuv - Denk Pharma,2022-04-15 04:32:30,DMO_1001000,2476,Bill Gates Foundation,Metformin,2022-06-08 08:00:00,1
1212,Notuv - Denk Pharma,2022-04-15 06:42:17,DMO_1001000,4224,Bill Gates Foundation,Metformin,2022-02-18 08:00:00,1
1213,Notuv - Denk Pharma,2022-04-15 08:57:42,DMO_1001000,4062,Bill Gates Foundation,Metformin,2021-12-20 08:00:00,1
1214,Notuv - Denk Pharma,2022-04-15 19:58:39,DMO_1001000,1883,WHO,Metformin,2022-06-14 08:00:00,130
1215,Notuv - Denk Pharma,2022-04-16 05:51:00,DMO_1001000,3399,Bill Gates Foundation,Metformin,2022-06-18 08:00:00,49
1216,Notuv - Denk Pharma,2022-04-16 08:48:18,DMO_1001000,1672,Bill Gates Foundation,Metformin,2023-04-08 08:00:00,12
1217,Notuv - Denk Pharma,2022-04-16 11:28:13,DMO_1001000,4721,WHO,Metformin,2022-05-22 08:00:00,73
1218,Notuv - Denk Pharma,2022-04-16 16:50:24,DMO_1001000,2698,WHO,Metformin,2023-01-27 08:00:00,85
1219,Notuv - Denk Pharma,2022-04-17 00:27:26,DMO_1001000,4002,Bill Gates Foundation,Metformin,2023-04-04 08:00:00,108
1220,Notuv - Denk Pharma,2022-04-17 17:49:17,DMO_1001000,3995,WHO,Metformin,2022-10-08 08:00:00,48
1221,Notuv - Denk Pharma,2022-04-17 20:50:11,DMO_1001000,2900,Bill Gates Foundation,Metformin,2022-01-01 08:00:00,92
1222,Notuv - Denk Pharma,2022-04-18 01:32:57,DMO_1001000,2207,WHO,Metformin,2022-09-12 08:00:00,65
1223,Notuv - Denk Pharma,2022-04-18 02:57:35,DMO_1001000,2089,Red Cross,Metformin,2023-07-02 08:00:00,56
1224,Notuv - Denk Pharma,2022-04-18 15:31:06,DMO_1001000,4001,WHO,Metformin,2022-11-19 08:00:00,1
1225,Notuv - Denk Pharma,2022-04-18 18:23:35,DMO_1001000,3921,WHO,Metformin,2022-03-13 08:00:00,56
1226,Notuv - Denk Pharma,2022-04-18 20:11:31,DMO_1001000,1512,Red Cross,Metformin,2022-09-28 08:00:00,1
1227,Notuv - Denk Pharma,2022-04-18 23:34:45,DMO_1001000,1928,Bill Gates Foundation,Metformin,2022-02-18 08:00:00,2
1228,Notuv - Denk Pharma,2022-04-19 01:03:10,DMO_1001000,1536,Bill Gates Foundation,Metformin,2021-12-28 08:00:00,112
1229,Notuv - Denk Pharma,2022-04-19 02:48:47,DMO_1001000,2355,Bill Gates Foundation,Metformin,2022-01-28 08:00:00,120
1230,Notuv - Denk Pharma,2022-04-19 03:49:09,DMO_1001000,4793,Bill Gates Foundation,Metformin,2022-10-09 08:00:00,59
1231,Notuv - Denk Pharma,2022-04-20 04:04:13,DMO_1001000,4292,Red Cross,Metformin,2021-10-30 08:00:00,94
1232,Notuv - Denk Pharma,2022-04-20 06:16:16,DMO_1001000,4762,Red Cross,Metformin,2021-11-19 08:00:00,94
1233,Notuv - Denk Pharma,2022-04-20 11:28:31,DMO_1001000,2804,Bill Gates Foundation,Metformin,2022-06-02 08:00:00,8
1234,Notuv - Denk Pharma,2022-04-21 04:57:00,DMO_1001000,4262,Red Cross,Metformin,2023-07-06 08:00:00,192
1235,Notuv - Denk Pharma,2022-04-21 19:10:14,DMO_1001000,4785,Bill Gates Foundation,Metformin,2022-01-11 08:00:00,6
1236,Notuv - Denk Pharma,2022-04-22 06:04:37,DMO_1001000,1569,Red Cross,Metformin,2021-12-17 08:00:00,1
1237,Notuv - Denk Pharma,2022-04-22 06:53:47,DMO_1001000,1002,Bill Gates Foundation,Metformin,2023-01-04 08:00:00,102
1238,Notuv - Denk Pharma,2022-04-22 08:38:01,DMO_1001000,4103,WHO,Metformin,2023-02-15 08:00:00,1
1239,Notuv - Denk Pharma,2022-04-22 18:43:35,DMO_1001000,1365,WHO,Metformin,2022-01-18 08:00:00,40
1240,Notuv - Denk Pharma,2022-04-23 00:50:04,DMO_1001000,4862,Red Cross,Metformin,2022-06-25 08:00:00,1
1241,Notuv - Denk Pharma,2022-04-23 04:11:12,DMO_1001000,3381,WHO,Metformin,2023-02-07 08:00:00,1
1242,Notuv - Denk Pharma,2022-04-23 06:23:09,DMO_1001000,3423,Bill Gates Foundation,Metformin,2023-03-09 08:00:00,147
1243,Notuv - Denk Pharma,2022-04-23 20:17:17,DMO_1001000,3279,Red Cross,Metformin,2022-04-08 08:00:00,51
1244,Notuv - Denk Pharma,2022-04-23 22:05:04,DMO_1001000,3702,Bill Gates Foundation,Metformin,2021-11-27 08:00:00,51
1245,Notuv - Denk Pharma,2022-04-24 13:50:00,DMO_1001000,1412,Red Cross,Metformin,2023-03-22 08:00:00,30
1246,Notuv - Denk Pharma,2022-04-24 17:26:53,DMO_1001000,3717,WHO,Metformin,2023-07-09 08:00:00,53
1247,Notuv - Denk Pharma,2022-04-25 01:55:51,DMO_1001000,1526,WHO,Metformin,2022-02-13 08:00:00,62
1248,Notuv - Denk Pharma,2022-04-25 14:47:55,DMO_1001000,1833,Bill Gates Foundation,Metformin,2021-11-18 08:00:00,1
1249,Notuv - Denk Pharma,2022-04-26 02:10:29,DMO_1001000,1352,Bill Gates Foundation,Metformin,2023-05-13 08:00:00,36
1250,Notuv - Denk Pharma,2022-04-26 08:49:40,DMO_1001000,1530,Bill Gates Foundation,Metformin,2022-11-09 08:00:00,65
1251,Notuv - Denk Pharma,2022-04-26 20:05:57,DMO_1001000,3630,Bill Gates Foundation,Metformin,2021-12-16 08:00:00,135
1252,Notuv - Denk Pharma,2022-04-26 22:46:21,DMO_1001000,2094,Red Cross,Metformin,2022-09-04 08:00:00,201
1253,Notuv - Denk Pharma,2022-04-27 05:57:27,DMO_1001000,1956,WHO,Metformin,2022-02-08 08:00:00,1
1254,Notuv - Denk Pharma,2022-04-27 13:37:35,DMO_1001000,2186,WHO,Metformin,2023-07-26 08:00:00,142
1255,Notuv - Denk Pharma,2022-04-27 13:51:09,DMO_1001000,4561,Bill Gates Foundation,Metformin,2022-03-25 08:00:00,79
1256,Notuv - Denk Pharma,2022-04-28 05:41:34,DMO_1001000,3593,Red Cross,Metformin,2022-02-22 08:00:00,1
1257,Notuv - Denk Pharma,2022-04-28 05:42:05,DMO_1001000,3420,Red Cross,Metformin,2023-01-11 08:00:00,231
1258,Notuv - Denk Pharma,2022-04-28 09:20:02,DMO_1001000,4502,Red Cross,Metformin,2022-04-15 08:00:00,153
1259,Notuv - Denk Pharma,2022-04-28 20:02:49,DMO_1001000,3099,WHO,Metformin,2022-10-26 08:00:00,57
