Organisation,Scan Date,Scan Point Name,Scan Reference,Supplier Name,Product,Expiration Date,Quantity
Notuv - Denk Pharma,2022-03-16 20:33:05,DMO_1001000,2583,WHO,Metformin,2023-04-14 08:00:00,40
Notuv - Denk Pharma,2022-03-16 22:03:59,DMO_1001000,4866,Red Cross,Metformin,2022-01-27 08:00:00,39
Notuv - Denk Pharma,2022-03-16 22:42:26,DMO_1001000,1723,Bill Gates Foundation,Metformin,2022-08-13 08:00:00,25
Notuv - Denk Pharma,2022-03-17 01:54:00,DMO_1001000,1897,WHO,Metformin,2022-02-10 08:00:00,1
Notuv - Denk Pharma,2022-03-17 05:09:46,DMO_1001000,3956,Red Cross,Metformin,2023-01-09 08:00:00,56
Notuv - Denk Pharma,2022-03-17 11:48:15,DMO_1001000,3567,Bill Gates Foundation,Metformin,2022-02-28 08:00:00,25
Notuv - Denk Pharma,2022-03-17 13:36:53,DMO_1001000,4805,Bill Gates Foundation,Metformin,2023-02-09 08:00:00,17
Notuv - Denk Pharma,2022-03-17 18:32:09,DMO_1001000,4735,Red Cross,Metformin,2022-05-10 08:00:00,41
Notuv - Denk Pharma,2022-03-17 18:51:59,DMO_1001000,1112,Bill Gates Foundation,Metformin,2021-12-31 08:00:00,1
Notuv - Denk Pharma,2022-03-18 12:18:10,DMO_1001000,2602,Bill Gates Foundation,Metformin,2023-02-02 08:00:00,39
Notuv - Denk Pharma,2022-03-18 15:41:20,DMO_1001000,2594,Red Cross,Metformin,2022-04-26 08:00:00,23
Notuv - Denk Pharma,2022-03-18 18:59:11,DMO_1001000,2332,Red Cross,Metformin,2022-09-09 08:00:00,50
Notuv - Denk Pharma,2022-03-18 23:35:08,DMO_1001000,3648,Red Cross,Metformin,2023-06-22 08:00:00,23
Notuv - Denk Pharma,2022-03-19 20:44:51,DMO_1001000,2729,WHO,Metformin,2022-09-01 08:00:00,36
Notuv - Denk Pharma,2022-03-20 03:04:54,DMO_1001000,2881,WHO,Metformin,2023-07-10 08:00:00,1
Notuv - Denk Pharma,2022-03-20 07:56:43,DMO_1001000,1162,Bill Gates Foundation,Metformin,2022-10-04 08:00:00,37
Notuv - Denk Pharma,2022-03-20 20:46:23,DMO_1001000,2065,WHO,Metformin,2021-12-21 08:00:00,28
Notuv - Denk Pharma,2022-03-20 20:58:30,DMO_1001000,1195,Bill Gates Foundation,Metformin,2023-05-01 08:00:00,17
Notuv - Denk Pharma,2022-03-21 19:25:47,DMO_1001000,2997,WHO,Metformin,2022-03-06 08:00:00,1
Notuv - Denk Pharma,2022-03-22 07:37:11,DMO_1001000,4098,WHO,Metformin,2022-11-12 08:00:00,13
Notuv - Denk Pharma,2022-03-22 08:46:16,DMO_1001000,4774,Red Cross,Metformin,2022-07-05 08:00:00,47
Notuv - Denk Pharma,2022-03-23 01:55:01,DMO_1001000,2469,Red Cross,Metformin,2022-11-10 08:00:00,41
Notuv - Denk Pharma,2022-03-23 04:45:52,DMO_1001000,4665,Bill Gates Foundation,Metformin,2022-06-15 08:00:00,44
Notuv - Denk Pharma,2022-03-23 14:53:30,DMO_1001000,2665,Red Cross,Metformin,2023-06-21 08:00:00,23
Notuv - Denk Pharma,2022-03-23 22:55:53,DMO_1001000,1687,Red Cross,Metformin,2022-10-22 08:00:00,35
Notuv - Denk Pharma,2022-03-23 23:32:55,DMO_1001000,1595,Bill Gates Foundation,Metformin,2022-03-14 08:00:00,33
Notuv - Denk Pharma,2022-03-24 09:08:20,DMO_1001000,1882,Bill Gates Foundation,Metformin,2023-06-23 08:00:00,40
Notuv - Denk Pharma,2022-03-24 12:51:20,DMO_1001000,1117,Bill Gates Foundation,Metformin,2022-01-26 08:00:00,23
Notuv - Denk Pharma,2022-03-24 13:33:03,DMO_1001000,3762,Bill Gates Foundation,Metformin,2021-12-17 08:00:00,24
Notuv - Denk Pharma,2022-03-24 19:58:04,DMO_1001000,3041,WHO,Metformin,2022-11-01 08:00:00,4
Notuv - Denk Pharma,2022-03-24 21:25:03,DMO_1001000,3363,Bill Gates Foundation,Metformin,2022-02-07 08:00:00,19
Notuv - Denk Pharma,2022-03-25 00:52:38,DMO_1001000,2150,Red Cross,Metformin,2022-10-16 08:00:00,15
Notuv - Denk Pharma,2022-03-25 10:20:05,DMO_1001000,4837,Bill Gates Foundation,Metformin,2022-03-18 08:00:00,8
Notuv - Denk Pharma,2022-03-25 11:54:24,DMO_1001000,3573,Bill Gates Foundation,Metformin,2022-05-30 08:00:00,31
Notuv - Denk Pharma,2022-03-25 19:01:33,DMO_1001000,2085,Bill Gates Foundation,Metformin,2022-03-01 08:00:00,44
Notuv - Denk Pharma,2022-03-26 01:51:55,DMO_1001000,1172,Bill Gates Foundation,Metformin,2023-06-30 08:00:00,16
Notuv - Denk Pharma,2022-03-26 05:55:20,DMO_1001000,1338,Red Cross,Metformin,2023-02-23 08:00:00,25
Notuv - Denk Pharma,2022-03-26 10:28:39,DMO_1001000,1182,Red Cross,Metformin,2022-05-10 08:00:00,8
Notuv - Denk Pharma,2022-03-26 23:53:41,DMO_1001000,3063,Bill Gates Foundation,Metformin,2022-03-14 08:00:00,1
Notuv - Denk Pharma,2022-03-27 12:14:05,DMO_1001000,4984,WHO,Metformin,2022-09-07 08:00:00,15
Notuv - Denk Pharma,2022-03-27 14:44:25,DMO_1001000,1036,Red Cross,Metformin,2023-05-08 08:00:00,39
Notuv - Denk Pharma,2022-03-27 17:03:44,DMO_1001000,4113,Bill Gates Foundation,Metformin,2022-01-20 08:00:00,32
Notuv - Denk Pharma,2022-03-28 03:22:54,DMO_1001000,4470,Bill Gates Foundation,Metformin,2022-08-11 08:00:00,15
Notuv - Denk Pharma,2022-03-28 14:46:10,DMO_1001000,4351,Red Cross,Metformin,2023-06-28 08:00:00,18
Notuv - Denk Pharma,2022-03-29 00:58:49,DMO_1001000,4391,WHO,Metformin,2023-06-06 08:00:00,1
Notuv - Denk Pharma,2022-03-29 02:56:56,DMO_1001000,4846,Bill Gates Foundation,Metformin,2023-04-09 08:00:00,29
Notuv - Denk Pharma,2022-03-29 10:35:34,DMO_1001000,2813,Bill Gates Foundation,Metformin,2022-05-18 08:00:00,22
Notuv - Denk Pharma,2022-03-29 13:11:43,DMO_1001000,1705,Red Cross,Metformin,2023-07-13 08:00:00,26
Notuv - Denk Pharma,2022-03-29 22:39:33,DMO_1001000,2315,Red Cross,Metformin,2022-05-09 08:00:00,23
Notuv - Denk Pharma,2022-03-30 08:32:34,DMO_1001000,3116,WHO,Metformin,2022-01-26 08:00:00,16
Notuv - Denk Pharma,2022-03-30 23:58:51,DMO_1001000,1231,Red Cross,Metformin,2023-07-03 08:00:00,30
Notuv - Denk Pharma,2022-03-31 01:21:21,DMO_1001000,4566,WHO,Metformin,2023-06-15 08:00:00,3
Notuv - Denk Pharma,2022-03-31 05:58:49,DMO_1001000,1333,WHO,Metformin,2022-10-05 08:00:00,30
Notuv - Denk Pharma,2022-03-31 09:49:28,DMO_1001000,4872,Red Cross,Metformin,2022-07-23 08:00:00,38
Notuv - Denk Pharma,2022-03-31 12:14:31,DMO_1001000,4096,Red Cross,Metformin,2023-01-25 08:00:00,14
Notuv - Denk Pharma,2022-04-01 23:12:42,DMO_1001000,1824,Bill Gates Foundation,Metformin,2023-03-19 08:00:00,27
Notuv - Denk Pharma,2022-04-02 00:41:22,DMO_1001000,2206,WHO,Metformin,2022-07-30 08:00:00,1
Notuv - Denk Pharma,2022-04-02 02:26:12,DMO_1001000,2349,WHO,Metformin,2023-06-12 08:00:00,23
Notuv - Denk Pharma,2022-04-02 17:53:12,DMO_1001000,3040,Red Cross,Metformin,2022-05-08 08:00:00,13
Notuv - Denk Pharma,2022-04-03 01:25:51,DMO_1001000,2381,WHO,Metformin,2022-07-07 08:00:00,16
Notuv - Denk Pharma,2022-04-03 17:25:40,DMO_1001000,4293,Red Cross,Metformin,2023-07-15 08:00:00,26
Notuv - Denk Pharma,2022-04-03 18:47:55,DMO_1001000,1544,Bill Gates Foundation,Metformin,2023-04-16 08:00:00,40
Notuv - Denk Pharma,2022-04-04 01:54:28,DMO_1001000,2428,Red Cross,Metformin,2021-11-13 08:00:00,29
Notuv - Denk Pharma,2022-04-04 03:07:42,DMO_1001000,2196,Bill Gates Foundation,Metformin,2022-04-23 08:00:00,49
Notuv - Denk Pharma,2022-04-04 10:11:40,DMO_1001000,4678,Red Cross,Metformin,2023-07-24 08:00:00,25
Notuv - Denk Pharma,2022-04-04 22:28:10,DMO_1001000,3238,Red Cross,Metformin,2023-06-29 08:00:00,20
Notuv - Denk Pharma,2022-04-05 00:01:03,DMO_1001000,3720,Bill Gates Foundation,Metformin,2022-11-03 08:00:00,27
Notuv - Denk Pharma,2022-04-05 04:54:02,DMO_1001000,1542,Bill Gates Foundation,Metformin,2022-11-17 08:00:00,47
Notuv - Denk Pharma,2022-04-05 12:09:01,DMO_1001000,4152,Bill Gates Foundation,Metformin,2023-03-16 08:00:00,16
Notuv - Denk Pharma,2022-04-05 17:44:16,DMO_1001000,2901,Red Cross,Metformin,2023-03-09 08:00:00,6
Notuv - Denk Pharma,2022-04-06 04:37:04,DMO_1001000,4767,Bill Gates Foundation,Metformin,2023-07-27 08:00:00,34
Notuv - Denk Pharma,2022-04-06 12:50:40,DMO_1001000,1547,Bill Gates Foundation,Metformin,2022-07-14 08:00:00,11
Notuv - Denk Pharma,2022-04-06 16:11:28,DMO_1001000,1820,Red Cross,Metformin,2023-01-01 08:00:00,9
Notuv - Denk Pharma,2022-04-06 17:07:29,DMO_1001000,2764,Bill Gates Foundation,Metformin,2023-07-11 08:00:00,25
Notuv - Denk Pharma,2022-04-06 17:39:22,DMO_1001000,2790,WHO,Metformin,2022-06-28 08:00:00,41
Notuv - Denk Pharma,2022-04-06 20:46:33,DMO_1001000,3625,Red Cross,Metformin,2023-06-26 08:00:00,11
Notuv - Denk Pharma,2022-04-07 05:18:55,DMO_1001000,4393,Red Cross,Metformin,2022-01-23 08:00:00,15
Notuv - Denk Pharma,2022-04-07 17:48:03,DMO_1001000,2735,WHO,Metformin,2023-05-22 08:00:00,37
Notuv - Denk Pharma,2022-04-08 05:43:41,DMO_1001000,4801,Red Cross,Metformin,2023-03-23 08:00:00,2
Notuv - Denk Pharma,2022-04-08 10:06:17,DMO_1001000,4432,Bill Gates Foundation,Metformin,2023-04-12 08:00:00,40
Notuv - Denk Pharma,2022-04-08 19:51:44,DMO_1001000,1443,WHO,Metformin,2023-01-15 08:00:00,19
Notuv - Denk Pharma,2022-04-09 02:53:18,DMO_1001000,1895,Red Cross,Metformin,2022-06-19 08:00:00,23
Notuv - Denk Pharma,2022-04-10 02:56:14,DMO_1001000,4299,WHO,Metformin,2021-11-19 08:00:00,27
Notuv - Denk Pharma,2022-04-10 04:59:46,DMO_1001000,2592,Bill Gates Foundation,Metformin,2021-10-31 08:00:00,22
Notuv - Denk Pharma,2022-04-10 16:01:51,DMO_1001000,3282,Red Cross,Metformin,2022-06-27 08:00:00,20
Notuv - Denk Pharma,2022-04-11 01:55:57,DMO_1001000,1251,WHO,Metformin,2022-08-31 08:00:00,7
Notuv - Denk Pharma,2022-04-11 03:59:06,DMO_1001000,1138,Bill Gates Foundation,Metformin,2023-06-17 08:00:00,20
Notuv - Denk Pharma,2022-04-11 04:42:15,DMO_1001000,4985,Red Cross,Metformin,2023-06-08 08:00:00,19
Notuv - Denk Pharma,2022-04-11 23:01:59,DMO_1001000,3641,Bill Gates Foundation,Metformin,2022-02-18 08:00:00,6
Notuv - Denk Pharma,2022-04-12 00:14:03,DMO_1001000,2037,Bill Gates Foundation,Metformin,2023-05-03 08:00:00,45
Notuv - Denk Pharma,2022-04-12 05:05:22,DMO_1001000,1206,Bill Gates Foundation,Metformin,2022-06-15 08:00:00,41
Notuv - Denk Pharma,2022-04-12 08:02:51,DMO_1001000,3816,WHO,Metformin,2023-03-31 08:00:00,5
Notuv - Denk Pharma,2022-04-12 09:51:39,DMO_1001000,1827,WHO,Metformin,2023-07-17 08:00:00,15
Notuv - Denk Pharma,2022-04-13 03:15:02,DMO_1001000,2463,WHO,Metformin,2022-08-18 08:00:00,50
Notuv - Denk Pharma,2022-04-14 03:35:13,DMO_1001000,1821,Red Cross,Metformin,2021-11-21 08:00:00,23
Notuv - Denk Pharma,2022-04-14 18:20:12,DMO_1001000,3637,Bill Gates Foundation,Metformin,2022-08-06 08:00:00,1
Notuv - Denk Pharma,2022-04-15 02:25:07,DMO_1001000,2074,WHO,Metformin,2023-04-29 08:00:00,29
Notuv - Denk Pharma,2022-04-15 05:35:04,DMO_1001000,4451,Red Cross,Metformin,2023-04-24 08:00:00,22
Notuv - Denk Pharma,2022-04-15 06:18:19,DMO_1001000,1559,WHO,Metformin,2021-12-03 08:00:00,44
Notuv - Denk Pharma,2022-04-15 22:23:14,DMO_1001000,3408,Bill Gates Foundation,Metformin,2023-04-28 08:00:00,19
Notuv - Denk Pharma,2022-04-16 01:08:38,DMO_1001000,1129,Red Cross,Metformin,2023-02-05 08:00:00,31
Notuv - Denk Pharma,2022-04-16 01:44:59,DMO_1001000,2171,WHO,Metformin,2023-03-04 08:00:00,48
Notuv - Denk Pharma,2022-04-17 05:14:29,DMO_1001000,2617,Red Cross,Metformin,2022-10-27 08:00:00,37
Notuv - Denk Pharma,2022-04-17 08:29:24,DMO_1001000,1630,Red Cross,Metformin,2022-09-19 08:00:00,22
Notuv - Denk Pharma,2022-04-17 13:58:55,DMO_1001000,2701,WHO,Metformin,2022-03-17 08:00:00,2
Notuv - Denk Pharma,2022-04-18 10:04:55,DMO_1001000,2388,Bill Gates Foundation,Metformin,2023-05-12 08:00:00,26
Notuv - Denk Pharma,2022-04-18 13:04:13,DMO_1001000,1823,Bill Gates Foundation,Metformin,2022-02-24 08:00:00,21
Notuv - Denk Pharma,2022-04-18 16:47:58,DMO_1001000,4335,Red Cross,Metformin,2023-05-18 08:00:00,24
Notuv - Denk Pharma,2022-04-19 04:09:12,DMO_1001000,4738,Red Cross,Metformin,2021-12-24 08:00:00,30
Notuv - Denk Pharma,2022-04-19 18:58:47,DMO_1001000,2058,Bill Gates Foundation,Metformin,2023-06-22 08:00:00,17
Notuv - Denk Pharma,2022-04-20 02:43:40,DMO_1001000,3476,Red Cross,Metformin,2023-05-14 08:00:00,22
Notuv - Denk Pharma,2022-04-20 04:05:42,DMO_1001000,4731,Red Cross,Metformin,2022-07-13 08:00:00,24
Notuv - Denk Pharma,2022-04-20 06:46:02,DMO_1001000,1253,Bill Gates Foundation,Metformin,2023-04-04 08:00:00,36
Notuv - Denk Pharma,2022-04-20 08:03:54,DMO_1001000,4936,Bill Gates Foundation,Metformin,2023-03-17 08:00:00,23
Notuv - Denk Pharma,2022-04-20 09:29:02,DMO_1001000,3534,Bill Gates Foundation,Metformin,2023-04-28 08:00:00,15
Notuv - Denk Pharma,2022-04-20 12:36:56,DMO_1001000,3871,WHO,Metformin,2021-11-19 08:00:00,62
Notuv - Denk Pharma,2022-04-20 15:01:44,DMO_1001000,4323,Red Cross,Metformin,2021-11-02 08:00:00,16
Notuv - Denk Pharma,2022-04-20 17:10:45,DMO_1001000,3185,Red Cross,Metformin,2022-07-19 08:00:00,20
Notuv - Denk Pharma,2022-04-21 06:10:33,DMO_1001000,2034,Bill Gates Foundation,Metformin,2023-01-01 08:00:00,8
Notuv - Denk Pharma,2022-04-21 08:02:04,DMO_1001000,3097,Bill Gates Foundation,Metformin,2023-02-20 08:00:00,30
Notuv - Denk Pharma,2022-04-21 10:13:02,DMO_1001000,2040,Red Cross,Metformin,2022-10-17 08:00:00,38
Notuv - Denk Pharma,2022-04-21 17:53:44,DMO_1001000,1124,WHO,Metformin,2022-09-05 08:00:00,49
Notuv - Denk Pharma,2022-04-21 22:32:34,DMO_1001000,3140,Bill Gates Foundation,Metformin,2023-02-02 08:00:00,15
Notuv - Denk Pharma,2022-04-22 03:58:16,DMO_1001000,3746,Red Cross,Metformin,2022-09-12 08:00:00,40
Notuv - Denk Pharma,2022-04-22 12:07:55,DMO_1001000,3322,Red Cross,Metformin,2022-03-02 08:00:00,23
Notuv - Denk Pharma,2022-04-22 21:06:26,DMO_1001000,1332,Red Cross,Metformin,2022-06-08 08:00:00,26
Notuv - Denk Pharma,2022-04-23 03:18:45,DMO_1001000,1042,Red Cross,Metformin,2023-07-27 08:00:00,4
Notuv - Denk Pharma,2022-04-23 15:47:41,DMO_1001000,3316,WHO,Metformin,2022-03-12 08:00:00,30
Notuv - Denk Pharma,2022-04-23 16:47:37,DMO_1001000,2193,Red Cross,Metformin,2021-11-04 08:00:00,36
Notuv - Denk Pharma,2022-04-24 00:19:48,DMO_1001000,3002,Bill Gates Foundation,Metformin,2021-12-18 08:00:00,45
Notuv - Denk Pharma,2022-04-24 14:46:16,DMO_1001000,2479,Bill Gates Foundation,Metformin,2022-08-21 08:00:00,25
Notuv - Denk Pharma,2022-04-24 18:14:40,DMO_1001000,2146,Bill Gates Foundation,Metformin,2021-11-19 08:00:00,17
Notuv - Denk Pharma,2022-04-24 21:52:40,DMO_1001000,3644,Bill Gates Foundation,Metformin,2022-02-15 08:00:00,30
Notuv - Denk Pharma,2022-04-25 00:32:00,DMO_1001000,1892,WHO,Metformin,2022-05-14 08:00:00,27
Notuv - Denk Pharma,2022-04-25 03:29:04,DMO_1001000,1078,Bill Gates Foundation,Metformin,2021-12-15 08:00:00,1
Notuv - Denk Pharma,2022-04-25 04:54:45,DMO_1001000,2182,Red Cross,Metformin,2022-01-12 08:00:00,55
Notuv - Denk Pharma,2022-04-25 17:28:26,DMO_1001000,1278,WHO,Metformin,2023-06-02 08:00:00,1
Notuv - Denk Pharma,2022-04-26 06:43:40,DMO_1001000,4079,Bill Gates Foundation,Metformin,2023-05-03 08:00:00,38
Notuv - Denk Pharma,2022-04-26 10:22:07,DMO_1001000,3496,Red Cross,Metformin,2023-04-24 08:00:00,4
Notuv - Denk Pharma,2022-04-26 10:33:31,DMO_1001000,2563,WHO,Metformin,2021-12-27 08:00:00,28
Notuv - Denk Pharma,2022-04-26 14:09:17,DMO_1001000,4887,Red Cross,Metformin,2023-04-12 08:00:00,14
Notuv - Denk Pharma,2022-04-26 16:11:28,DMO_1001000,2823,Bill Gates Foundation,Metformin,2022-11-17 08:00:00,18
Notuv - Denk Pharma,2022-04-26 16:39:28,DMO_1001000,4722,Red Cross,Metformin,2022-08-25 08:00:00,34
Notuv - Denk Pharma,2022-04-26 17:09:22,DMO_1001000,1071,Red Cross,Metformin,2023-03-31 08:00:00,33
Notuv - Denk Pharma,2022-04-26 19:53:37,DMO_1001000,1870,Red Cross,Metformin,2022-12-29 08:00:00,27
Notuv - Denk Pharma,2022-04-26 19:54:36,DMO_1001000,4848,Red Cross,Metformin,2022-08-19 08:00:00,10
Notuv - Denk Pharma,2022-04-26 21:11:02,DMO_1001000,3295,WHO,Metformin,2022-06-24 08:00:00,29
Notuv - Denk Pharma,2022-04-26 21:24:36,DMO_1001000,4354,Bill Gates Foundation,Metformin,2022-06-25 08:00:00,27
Notuv - Denk Pharma,2022-04-26 22:13:17,DMO_1001000,3359,Red Cross,Metformin,2022-10-13 08:00:00,20
Notuv - Denk Pharma,2022-04-27 05:28:00,DMO_1001000,4673,Red Cross,Metformin,2022-11-19 08:00:00,42
Notuv - Denk Pharma,2022-04-27 17:59:44,DMO_1001000,1255,Bill Gates Foundation,Metformin,2022-02-03 08:00:00,12
Notuv - Denk Pharma,2022-04-28 02:36:38,DMO_1001000,4388,Bill Gates Foundation,Metformin,2022-10-31 08:00:00,1
Notuv - Denk Pharma,2022-04-29 01:52:03,DMO_1001000,2370,WHO,Metformin,2022-07-01 08:00:00,9
Notuv - Denk Pharma,2022-04-29 02:58:16,DMO_1001000,2174,Bill Gates Foundation,Metformin,2023-07-09 08:00:00,28
Notuv - Denk Pharma,2022-04-29 11:07:02,DMO_1001000,1514,Red Cross,Metformin,2021-12-16 08:00:00,4
Notuv - Denk Pharma,2022-04-29 14:02:44,DMO_1001000,1814,WHO,Metformin,2023-01-15 08:00:00,8
Notuv - Denk Pharma,2022-04-29 21:11:15,DMO_1001000,3843,Red Cross,Metformin,2022-10-05 08:00:00,22
Notuv - Denk Pharma,2022-04-30 10:21:01,DMO_1001000,1402,Red Cross,Metformin,2022-11-12 08:00:00,30
Notuv - Denk Pharma,2022-04-30 11:18:48,DMO_1001000,3819,Bill Gates Foundation,Metformin,2023-05-24 08:00:00,25
Notuv - Denk Pharma,2022-04-30 13:04:28,DMO_1001000,2601,Bill Gates Foundation,Metformin,2022-05-16 08:00:00,29
Notuv - Denk Pharma,2022-04-30 21:39:44,DMO_1001000,4022,Bill Gates Foundation,Metformin,2023-03-26 08:00:00,38
Notuv - Denk Pharma,2022-05-01 01:32:45,DMO_1001000,1969,WHO,Metformin,2022-12-09 08:00:00,38
Notuv - Denk Pharma,2022-05-01 07:28:55,DMO_1001000,4727,Bill Gates Foundation,Metformin,2023-04-16 08:00:00,1
Notuv - Denk Pharma,2022-05-01 10:54:15,DMO_1001000,1348,Bill Gates Foundation,Metformin,2022-11-08 08:00:00,43
Notuv - Denk Pharma,2022-05-01 14:59:02,DMO_1001000,1187,WHO,Metformin,2022-06-19 08:00:00,34
Notuv - Denk Pharma,2022-05-01 19:46:36,DMO_1001000,1397,WHO,Metformin,2023-05-19 08:00:00,22
Notuv - Denk Pharma,2022-05-01 22:50:01,DMO_1001000,4043,WHO,Metformin,2023-03-22 08:00:00,29
Notuv - Denk Pharma,2022-05-01 22:57:01,DMO_1001000,2679,WHO,Metformin,2023-06-30 08:00:00,58
Notuv - Denk Pharma,2022-05-02 03:55:22,DMO_1001000,4321,Red Cross,Metformin,2022-07-24 08:00:00,16
Notuv - Denk Pharma,2022-05-02 05:16:19,DMO_1001000,1010,WHO,Metformin,2023-04-11 08:00:00,17
Notuv - Denk Pharma,2022-05-02 06:04:49,DMO_1001000,1455,Bill Gates Foundation,Metformin,2023-05-04 08:00:00,38
Notuv - Denk Pharma,2022-05-02 11:02:37,DMO_1001000,3194,Bill Gates Foundation,Metformin,2022-11-05 08:00:00,30
Notuv - Denk Pharma,2022-05-02 13:48:39,DMO_1001000,3369,Red Cross,Metformin,2023-05-13 08:00:00,23
Notuv - Denk Pharma,2022-05-03 21:07:26,DMO_1001000,2260,Bill Gates Foundation,Metformin,2022-06-22 08:00:00,22
Notuv - Denk Pharma,2022-05-03 22:55:46,DMO_1001000,1218,Bill Gates Foundation,Metformin,2023-02-22 08:00:00,59
Notuv - Denk Pharma,2022-05-04 01:15:23,DMO_1001000,1743,WHO,Metformin,2022-10-17 08:00:00,35
Notuv - Denk Pharma,2022-05-04 15:18:28,DMO_1001000,1661,Red Cross,Metformin,2022-03-25 08:00:00,23
Notuv - Denk Pharma,2022-05-04 17:47:05,DMO_1001000,3444,Bill Gates Foundation,Metformin,2022-06-23 08:00:00,40
Notuv - Denk Pharma,2022-05-04 20:14:32,DMO_1001000,4908,Bill Gates Foundation,Metformin,2023-05-05 08:00:00,31
Notuv - Denk Pharma,2022-05-05 10:12:38,DMO_1001000,4310,WHO,Metformin,2022-11-24 08:00:00,32
Notuv - Denk Pharma,2022-05-05 14:17:54,DMO_1001000,3046,Bill Gates Foundation,Metformin,2022-05-01 08:00:00,43
Notuv - Denk Pharma,2022-05-05 15:01:36,DMO_1001000,4020,Bill Gates Foundation,Metformin,2022-06-02 08:00:00,36
Notuv - Denk Pharma,2022-05-05 23:35:58,DMO_1001000,4595,Red Cross,Metformin,2022-07-03 08:00:00,4
Notuv - Denk Pharma,2022-05-06 03:39:18,DMO_1001000,4094,Red Cross,Metformin,2023-04-09 08:00:00,22
Notuv - Denk Pharma,2022-05-06 09:04:26,DMO_1001000,3455,WHO,Metformin,2022-05-10 08:00:00,36
Notuv - Denk Pharma,2022-05-06 10:40:53,DMO_1001000,1898,Red Cross,Metformin,2023-07-04 08:00:00,10
Notuv - Denk Pharma,2022-05-06 15:57:48,DMO_1001000,2804,Bill Gates Foundation,Metformin,2023-07-26 08:00:00,17
Notuv - Denk Pharma,2022-05-06 19:16:23,DMO_1001000,2367,WHO,Metformin,2022-11-25 08:00:00,10
Notuv - Denk Pharma,2022-05-06 21:50:40,DMO_1001000,4713,Red Cross,Metformin,2023-07-11 08:00:00,58
Notuv - Denk Pharma,2022-05-06 21:59:07,DMO_1001000,2222,Bill Gates Foundation,Metformin,2022-10-24 08:00:00,22
Notuv - Denk Pharma,2022-05-07 08:21:48,DMO_1001000,2005,Bill Gates Foundation,Metformin,2022-06-26 08:00:00,5
Notuv - Denk Pharma,2022-05-07 12:09:37,DMO_1001000,2477,WHO,Metformin,2022-10-11 08:00:00,53
Notuv - Denk Pharma,2022-05-07 14:11:41,DMO_1001000,3356,Red Cross,Metformin,2022-07-03 08:00:00,46
Notuv - Denk Pharma,2022-05-08 09:39:58,DMO_1001000,3327,Red Cross,Metformin,2023-05-10 08:00:00,1
Notuv - Denk Pharma,2022-05-08 10:22:05,DMO_1001000,1305,Red Cross,Metformin,2022-06-06 08:00:00,47
Notuv - Denk Pharma,2022-05-08 19:56:13,DMO_1001000,3057,WHO,Metformin,2022-02-04 08:00:00,30
Notuv - Denk Pharma,2022-05-08 20:53:12,DMO_1001000,2224,Red Cross,Metformin,2022-08-19 08:00:00,35
Notuv - Denk Pharma,2022-05-08 23:38:46,DMO_1001000,1302,WHO,Metformin,2022-10-01 08:00:00,12
Notuv - Denk Pharma,2022-05-09 03:01:12,DMO_1001000,1939,Red Cross,Metformin,2022-04-22 08:00:00,36
Notuv - Denk Pharma,2022-05-09 03:58:21,DMO_1001000,3958,Bill Gates Foundation,Metformin,2023-04-14 08:00:00,7
Notuv - Denk Pharma,2022-05-09 10:30:18,DMO_1001000,3406,Bill Gates Foundation,Metformin,2022-07-17 08:00:00,38
Notuv - Denk Pharma,2022-05-10 05:15:37,DMO_1001000,3862,WHO,Metformin,2023-07-17 08:00:00,3
Notuv - Denk Pharma,2022-05-10 07:30:54,DMO_1001000,1328,WHO,Metformin,2022-05-20 08:00:00,23
Notuv - Denk Pharma,2022-05-10 13:10:27,DMO_1001000,3152,Red Cross,Metformin,2022-05-09 08:00:00,29
Notuv - Denk Pharma,2022-05-10 16:05:58,DMO_1001000,3583,WHO,Metformin,2022-03-18 08:00:00,39
Notuv - Denk Pharma,2022-05-11 14:30:59,DMO_1001000,4080,WHO,Metformin,2022-03-14 08:00:00,46
Notuv - Denk Pharma,2022-05-11 19:06:26,DMO_1001000,3535,Bill Gates Foundation,Metformin,2022-06-16 08:00:00,25
Notuv - Denk Pharma,2022-05-12 04:39:06,DMO_1001000,1349,Red Cross,Metformin,2022-03-18 08:00:00,18
Notuv - Denk Pharma,2022-05-12 05:24:17,DMO_1001000,3366,Bill Gates Foundation,Metformin,2022-03-14 08:00:00,11
Notuv - Denk Pharma,2022-05-12 07:27:14,DMO_1001000,1720,WHO,Metformin,2022-03-18 08:00:00,34
Notuv - Denk Pharma,2022-05-12 10:13:21,DMO_1001000,3266,WHO,Metformin,2023-05-27 08:00:00,43
Notuv - Denk Pharma,2022-05-12 15:13:52,DMO_1001000,1280,Bill Gates Foundation,Metformin,2022-09-01 08:00:00,13
Notuv - Denk Pharma,2022-05-12 23:10:52,DMO_1001000,4200,Bill Gates Foundation,Metformin,2022-04-07 08:00:00,29
Notuv - Denk Pharma,2022-05-12 23:55:18,DMO_1001000,4226,WHO,Metformin,2021-11-05 08:00:00,19
Notuv - Denk Pharma,2022-05-13 20:10:25,DMO_1001000,3456,Bill Gates Foundation,Metformin,2023-02-27 08:00:00,1
Notuv - Denk Pharma,2022-05-13 23:57:51,DMO_1001000,2100,Red Cross,Metformin,2022-10-09 08:00:00,8
